time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,timestamp_ms,time_offset,distance,starttimestamp_ms,profile_name,battery_charging
2024-12-03T17:46:57.000Z,32.61156580410898,-111.24294804409146,636.0,25.5,0.0,0.22,18,gps,0.8,1.0,1.4,-27.3,,,,77,,1733248017000,2024-12-03T10:46:57.000-07:00,2531.8954058595996,1733224973825,Default Profile,false
2024-12-03T17:48:00.000Z,32.611523433588445,-111.24292122200131,620.0,25.5,0.0,0.58,22,gps,0.4,0.8,1.0,-27.3,,,,77,,1733248080000,2024-12-03T10:48:00.000-07:00,2537.2347585220627,1733224973825,Default Profile,false
2024-12-03T17:49:04.000Z,32.61158654931933,-111.24297101050615,625.0,20.5,0.0,0.11,20,gps,0.6,0.8,1.0,-27.3,,,,76,,1733248144000,2024-12-03T10:49:04.000-07:00,2545.6610144716774,1733224973825,Default Profile,false
2024-12-03T17:50:07.000Z,32.61153353378177,-111.24294167384505,635.0,28.5,0.0,0.72999996,17,gps,0.6,1.0,1.2,-27.3,,,,76,,1733248207000,2024-12-03T10:50:07.000-07:00,2552.1650223330826,1733224973825,Default Profile,false
2024-12-03T17:51:10.000Z,32.611496821045876,-111.24299841932952,627.0,20.5,0.0,0.11,20,gps,0.6,0.8,1.0,-27.3,,,,76,,1733248270000,2024-12-03T10:51:10.000-07:00,2558.8668493122423,1733224973825,Default Profile,false
2024-12-03T17:52:13.000Z,32.61154476553202,-111.24290429055691,626.0,25.0,0.0,0.14,22,gps,0.6,0.8,1.0,-27.3,,,,76,,1733248333000,2024-12-03T10:52:13.000-07:00,2569.169879442244,1733224973825,Default Profile,false
2024-12-03T17:53:16.000Z,32.61155637446791,-111.2429946474731,623.0,31.5,0.0,0.099999994,15,gps,1.0,1.4,1.8,-27.3,,,,76,,1733248396000,2024-12-03T10:53:16.000-07:00,2577.730979529103,1733224973825,Default Profile,false
2024-12-03T17:54:19.000Z,32.61156601365656,-111.2429444398731,629.0,32.0,0.0,0.56,16,gps,,,,-27.3,,,,76,,1733248459000,2024-12-03T10:54:19.000-07:00,2582.5542403954255,1733224973825,Default Profile,false
2024-12-03T17:55:22.000Z,32.61157276108861,-111.24299355782568,635.0,21.0,289.2,0.74,16,gps,1.0,1.4,1.8,-27.3,,,,75,,1733248522000,2024-12-03T10:55:22.000-07:00,2587.2156182483973,1733224973825,Default Profile,false
2024-12-03T17:56:25.000Z,32.6115552848205,-111.2429029494524,638.0,23.5,0.0,0.37,17,gps,0.8,1.2,1.6,-27.3,,,,75,,1733248585000,2024-12-03T10:56:25.000-07:00,2595.9220314224917,1733224973825,Default Profile,false
2024-12-03T17:57:28.000Z,32.61152075137943,-111.24293924309313,623.0,24.0,0.0,0.099999994,19,gps,0.6,0.8,1.0,-27.3,,,,75,,1733248648000,2024-12-03T10:57:28.000-07:00,2601.0505036980417,1733224973825,Default Profile,false
2024-12-03T17:58:31.000Z,32.61156668420881,-111.242970591411,628.0,21.0,0.0,0.14,19,gps,0.8,1.0,1.4,-27.3,,,,75,,1733248711000,2024-12-03T10:58:31.000-07:00,2606.941846533087,1733224973825,Default Profile,false
2024-12-03T17:59:34.000Z,32.611609725281596,-111.2429769616574,621.0,24.0,0.0,0.089999996,22,gps,0.8,0.8,1.2,-27.3,,,,74,,1733248774000,2024-12-03T10:59:34.000-07:00,2611.7648451860646,1733224973825,Default Profile,false
2024-12-03T18:00:37.000Z,32.611525570973754,-111.24301141127944,626.0,39.5,0.0,0.75,14,gps,,,,-27.3,,,,74,,1733248837000,2024-12-03T11:00:37.000-07:00,2621.663077644879,1733224973825,Default Profile,false
2024-12-03T18:01:40.000Z,32.61157292872667,-111.24294041655958,637.0,25.5,0.0,0.14999999,20,gps,0.8,1.2,1.4,-27.3,,,,74,,1733248900000,2024-12-03T11:01:40.000-07:00,2630.1453129784013,1733224973825,Default Profile,false
2024-12-03T18:02:41.883Z,32.61158902198076,-111.24296640045941,633.0,39.5,0.0,0.03,3,gps,,,,-27.3,,,,73,,1733248961883,2024-12-03T11:02:41.883-07:00,2633.16615341513,1733224973825,Default Profile,false
2024-12-03T18:03:45.000Z,32.61151006445289,-111.24296883121133,626.0,18.5,0.0,0.089999996,21,gps,0.6,0.8,1.0,-27.3,,,,73,,1733249025000,2024-12-03T11:03:45.000-07:00,2641.9487814738613,1733224973825,Default Profile,false
2024-12-03T18:04:48.000Z,32.61154874693602,-111.24297629110515,633.0,18.0,0.0,0.65,19,gps,0.8,1.0,1.2,-27.3,,,,73,,1733249088000,2024-12-03T11:04:48.000-07:00,2646.3064602870404,1733224973825,Default Profile,false
2024-12-03T18:05:51.000Z,32.61158214882016,-111.24297855421901,632.0,19.0,0.0,0.14999999,21,gps,0.6,0.8,1.0,-27.3,,,,72,,1733249151000,2024-12-03T11:05:51.000-07:00,2650.026624312065,1733224973825,Default Profile,false
2024-12-03T18:06:54.000Z,32.6115394430235,-111.2429378181696,621.0,18.0,0.0,0.12,19,gps,0.8,1.4,1.6,-27.3,,,,72,,1733249214000,2024-12-03T11:06:54.000-07:00,2656.1182582465744,1733224973825,Default Profile,false
2024-12-03T18:07:57.000Z,32.61157238390297,-111.24295852147043,627.0,20.5,0.0,0.08,23,gps,0.4,0.6,0.8,-27.3,,,,72,,1733249277000,2024-12-03T11:07:57.000-07:00,2660.2627581816782,1733224973825,Default Profile,false
2024-12-03T18:09:00.000Z,32.611561906524,-111.24293052591383,620.0,27.5,31.5,0.24,16,gps,1.0,1.4,1.6,-27.3,,,,72,,1733249340000,2024-12-03T11:09:00.000-07:00,2663.1321053975576,1733224973825,Default Profile,false
2024-12-03T18:10:03.000Z,32.61155893094838,-111.24295181594789,626.0,30.5,289.9,1.06,16,gps,,,,-27.3,,,,72,,1733249403000,2024-12-03T11:10:03.000-07:00,2665.1534853852613,1733224973825,Default Profile,false
2024-12-03T18:11:06.000Z,32.611626740545034,-111.24295600689948,613.0,36.0,0.0,0.16,9,gps,0.6,0.8,1.0,-27.3,,,,72,,1733249466000,2024-12-03T11:11:06.000-07:00,2672.7037796331774,1733224973825,Default Profile,false
2024-12-03T18:12:09.000Z,32.61159459594637,-111.24297956004739,616.0,25.0,0.0,0.47,16,gps,0.8,1.0,1.4,-27.3,,,,72,,1733249529000,2024-12-03T11:12:09.000-07:00,2676.9040849933176,1733224973825,Default Profile,false
2024-12-03T18:13:12.000Z,32.611570372246206,-111.24295860528946,627.0,21.5,0.0,0.089999996,24,gps,0.4,0.6,0.8,-27.3,,,,71,,1733249592000,2024-12-03T11:13:12.000-07:00,2680.2368718631124,1733224973825,Default Profile,false
2024-12-03T18:14:16.000Z,32.611571000888944,-111.24293815344572,634.0,16.0,0.0,0.089999996,26,gps,0.4,0.6,0.8,-27.3,,,,71,,1733249656000,2024-12-03T11:14:16.000-07:00,2682.1537551100137,1733224973825,Default Profile,false
2024-12-03T18:15:19.000Z,32.611603983677924,-111.2429827451706,631.0,25.0,0.0,0.65999997,22,gps,0.4,0.6,0.8,-27.3,,,,71,,1733249719000,2024-12-03T11:15:19.000-07:00,2687.7120936534056,1733224973825,Default Profile,false
2024-12-03T18:16:23.000Z,32.61160146910697,-111.24294008128345,634.0,15.5,0.0,0.16,24,gps,0.4,0.6,0.8,-27.3,,,,71,,1733249783000,2024-12-03T11:16:23.000-07:00,2691.717946905637,1733224973825,Default Profile,false
2024-12-03T18:17:26.000Z,32.611565720289946,-111.24293874017894,627.0,22.0,0.0,0.39,17,gps,0.4,0.8,1.0,-27.3,,,,71,,1733249846000,2024-12-03T11:17:26.000-07:00,2695.6950182068636,1733224973825,Default Profile,false
2024-12-03T18:18:29.000Z,32.61156676802784,-111.24299850314856,629.0,29.0,0.0,0.65,22,gps,0.8,0.8,1.2,-27.3,,,,71,,1733249909000,2024-12-03T11:18:29.000-07:00,2701.2938893752003,1733224973825,Default Profile,false
2024-12-03T18:19:32.000Z,32.611535880714655,-111.24292080290616,627.0,21.0,0.0,0.17999999,21,gps,0.6,0.8,1.0,-27.3,,,,71,,1733249972000,2024-12-03T11:19:32.000-07:00,2709.3413372872697,1733224973825,Default Profile,false
2024-12-03T18:20:36.000Z,32.61155285406858,-111.24295382760465,622.0,14.0,0.0,0.02,24,gps,0.4,0.6,0.8,-27.3,,,,70,,1733250036000,2024-12-03T11:20:36.000-07:00,2712.96490042877,1733224973825,Default Profile,false
2024-12-03T18:21:38.000Z,32.61152326595038,-111.24283094890416,618.0,39.5,0.0,0.24,4,gps,,,,-27.3,,,,70,,1733250098000,2024-12-03T11:21:38.000-07:00,2724.9352674590705,1733224973825,Default Profile,false
2024-12-03T18:22:40.014Z,32.611569659784436,-111.24293589033186,612.0,30.0,0.0,0.01,20,gps,0.8,0.8,1.0,-27.3,,,,70,,1733250160014,2024-12-03T11:22:40.014-07:00,2736.036049891168,1733224973825,Default Profile,false
2024-12-03T18:23:43.000Z,32.611556206829846,-111.24299179762602,625.0,18.5,0.0,0.13,19,gps,0.6,0.8,1.2,-27.3,,,,70,,1733250223000,2024-12-03T11:23:43.000-07:00,2741.482044530548,1733224973825,Default Profile,false
2024-12-03T18:24:46.000Z,32.61155436281115,-111.24297712929547,635.0,20.0,0.0,0.14,15,gps,0.6,0.8,1.0,-27.3,,,,69,,1733250286000,2024-12-03T11:24:46.000-07:00,2742.871160738546,1733224973825,Default Profile,false
2024-12-03T18:25:49.000Z,32.611530935391784,-111.24293630942702,629.0,25.0,0.0,0.21,24,gps,0.8,1.0,1.4,-27.3,,,,69,,1733250349000,2024-12-03T11:25:49.000-07:00,2747.4976294361813,1733224973825,Default Profile,false
2024-12-03T18:26:52.000Z,32.611553985625505,-111.2429687473923,625.0,24.5,0.0,0.59999996,19,gps,0.6,1.2,1.4,-27.3,,,,69,,1733250412000,2024-12-03T11:26:52.000-07:00,2751.472610730392,1733224973825,Default Profile,false
2024-12-03T18:27:56.000Z,32.61154401116073,-111.2429357226938,635.0,14.5,0.0,0.25,26,gps,0.4,0.6,0.8,-27.3,,,,69,,1733250476000,2024-12-03T11:27:56.000-07:00,2754.758678344539,1733224973825,Default Profile,false
2024-12-03T18:28:59.000Z,32.61156760621816,-111.24294335022569,629.0,23.0,0.0,0.32,20,gps,0.8,1.2,1.4,-27.3,,,,69,,1733250539000,2024-12-03T11:28:59.000-07:00,2757.4778602013916,1733224973825,Default Profile,false
2024-12-03T18:30:02.000Z,32.61154820211232,-111.24294351786375,627.0,21.5,0.0,0.41,21,gps,0.8,1.0,1.2,-27.3,,,,69,,1733250602000,2024-12-03T11:30:02.000-07:00,2759.6355554591214,1733224973825,Default Profile,false
2024-12-03T18:31:05.000Z,32.611553776077926,-111.2429391592741,630.0,21.5,0.0,0.34,24,gps,0.4,0.6,0.8,-27.3,,,,69,,1733250665000,2024-12-03T11:31:05.000-07:00,2760.3777222194394,1733224973825,Default Profile,false
2024-12-03T18:32:08.000Z,32.611539023928344,-111.24291912652552,643.0,29.5,0.0,0.11,23,gps,0.4,0.6,0.8,-27.3,,,,69,,1733250728000,2024-12-03T11:32:08.000-07:00,2762.870010523633,1733224973825,Default Profile,false
2024-12-03T18:33:12.000Z,32.61153185740113,-111.24290236271918,638.0,29.0,0.0,0.14,25,gps,0.6,0.8,1.0,-27.3,,,,69,,1733250792000,2024-12-03T11:33:12.000-07:00,2764.630822304045,1733224973825,Default Profile,false
2024-12-03T18:34:15.000Z,32.61155067477375,-111.24289272353053,626.0,18.0,0.0,0.21,20,gps,0.6,0.8,1.0,-27.3,,,,68,,1733250855000,2024-12-03T11:34:15.000-07:00,2766.909694374059,1733224973825,Default Profile,false
2024-12-03T18:35:17.000Z,32.61156609747559,-111.24310637824237,638.0,39.0,299.7,0.69,8,gps,0.4,0.6,0.8,-27.3,,,,68,,1733250917000,2024-12-03T11:35:17.000-07:00,2786.994869463174,1733224973825,Default Profile,false
2024-12-03T18:36:20.000Z,32.61158344801515,-111.24294083565474,625.0,20.0,0.0,0.61,21,gps,0.6,0.8,1.0,-27.3,,,,68,,1733250980000,2024-12-03T11:36:20.000-07:00,2802.6198715090295,1733224973825,Default Profile,false
2024-12-03T18:37:23.000Z,32.61153822764754,-111.24290890060365,628.0,16.0,0.0,0.25,20,gps,0.6,0.8,1.0,-27.3,,,,68,,1733251043000,2024-12-03T11:37:23.000-07:00,2808.470571069638,1733224973825,Default Profile,false
2024-12-03T18:38:26.000Z,32.61152628343552,-111.2429222278297,628.0,22.0,0.0,0.19,19,gps,0.6,0.8,1.0,-27.3,,,,68,,1733251106000,2024-12-03T11:38:26.000-07:00,2810.293251306102,1733224973825,Default Profile,false
2024-12-03T18:39:29.000Z,32.61153453961015,-111.24291946180165,627.0,23.0,0.0,0.42,21,gps,0.6,1.0,1.2,-27.3,,,,68,,1733251169000,2024-12-03T11:39:29.000-07:00,2811.247152604917,1733224973825,Default Profile,false
2024-12-03T18:40:32.000Z,32.61153462342918,-111.24293329194188,617.0,24.5,0.0,0.22,21,gps,0.8,1.2,1.4,-27.3,,,,68,,1733251232000,2024-12-03T11:40:32.000-07:00,2812.5425775058106,1733224973825,Default Profile,false
2024-12-03T18:41:35.000Z,32.61159271001816,-111.24289356172085,631.0,26.0,0.0,0.13,26,gps,0.4,0.6,0.8,-27.3,,,,68,,1733251295000,2024-12-03T11:41:35.000-07:00,2819.996833920189,1733224973825,Default Profile,false
2024-12-03T18:42:38.000Z,32.61149644386023,-111.24278644099832,622.0,24.5,0.0,0.62,18,gps,0.6,1.0,1.2,-27.3,,,,68,,1733251358000,2024-12-03T11:42:38.000-07:00,2834.668275915546,1733224973825,Default Profile,false
2024-12-03T18:43:41.000Z,32.61156840249896,-111.24294611625373,629.0,29.0,0.0,0.099999994,24,gps,0.4,0.6,0.8,-27.3,,,,67,,1733251421000,2024-12-03T11:43:41.000-07:00,2851.6300386256903,1733224973825,Default Profile,false
2024-12-03T18:44:44.000Z,32.61151295620948,-111.24290043488145,614.0,25.5,0.0,0.26999998,24,gps,0.4,0.6,0.8,-27.3,,,,67,,1733251484000,2024-12-03T11:44:44.000-07:00,2859.1346311345847,1733224973825,Default Profile,false
2024-12-03T18:45:47.000Z,32.611530725844204,-111.24291778542101,614.0,29.0,266.8,1.41,23,gps,0.4,0.6,0.8,-27.3,,,,67,,1733251547000,2024-12-03T11:45:47.000-07:00,2861.692988759091,1733224973825,Default Profile,false
2024-12-03T18:46:50.000Z,32.6115508005023,-111.24303940683603,619.0,24.0,299.2,0.61,6,gps,0.4,0.6,0.8,-27.3,,,,67,,1733251610000,2024-12-03T11:46:50.000-07:00,2873.301222713951,1733224973825,Default Profile,false
2024-12-03T18:47:53.000Z,32.61155729647726,-111.24295718036592,624.0,28.0,0.0,0.28,5,gps,0.4,0.6,0.8,-27.3,,,,67,,1733251673000,2024-12-03T11:47:53.000-07:00,2881.036709543787,1733224973825,Default Profile,false
2024-12-03T18:48:56.000Z,32.61155779939145,-111.24297587200999,624.0,27.5,0.0,0.25,19,gps,0.6,0.8,1.2,-27.3,,,,67,,1733251736000,2024-12-03T11:48:56.000-07:00,2882.7883430455604,1733224973825,Default Profile,false
2024-12-03T18:50:00.000Z,32.61153571307659,-111.24292993918061,626.0,40.0,0.0,0.099999994,23,gps,0.6,0.6,1.0,-27.3,,,,67,,1733251800000,2024-12-03T11:50:00.000-07:00,2887.742219798066,1733224973825,Default Profile,false
2024-12-03T18:51:03.000Z,32.6115431310609,-111.24294544570148,619.0,25.0,0.0,0.95,19,gps,0.8,1.0,1.4,-27.3,,,,67,,1733251863000,2024-12-03T11:51:03.000-07:00,2889.4125056824296,1733224973825,Default Profile,false
2024-12-03T18:52:06.000Z,32.61155775748193,-111.2428630515933,620.0,37.0,84.6,0.87,6,gps,,,,-27.3,,,,67,,1733251926000,2024-12-03T11:52:06.000-07:00,2897.2994091378105,1733224973825,Default Profile,false
2024-12-03T18:53:09.000Z,32.611495605669916,-111.24285601079464,621.0,30.5,0.0,0.34,21,gps,0.6,0.8,1.0,-27.3,,,,66,,1733251989000,2024-12-03T11:53:09.000-07:00,2904.2417687418465,1733224973825,Default Profile,false
2024-12-03T18:54:12.000Z,32.61156890541315,-111.24290906824172,619.0,27.5,0.0,0.25,23,gps,0.6,0.8,1.0,-27.3,,,,66,,1733252052000,2024-12-03T11:54:12.000-07:00,2913.787892080243,1733224973825,Default Profile,false
2024-12-03T18:55:15.000Z,32.61153894010931,-111.2428960762918,609.0,22.0,0.0,0.11,12,gps,0.8,1.6,1.8,-27.3,,,,66,,1733252115000,2024-12-03T11:55:15.000-07:00,2917.3351387441194,1733224973825,Default Profile,false
2024-12-03T18:56:18.000Z,32.61155289597809,-111.24290579929948,623.0,21.5,0.0,0.049999997,13,gps,0.6,1.0,1.2,-27.3,,,,66,,1733252178000,2024-12-03T11:56:18.000-07:00,2919.1344508577636,1733224973825,Default Profile,false
2024-12-03T18:57:22.000Z,32.61157804168761,-111.24293304048479,624.0,14.0,0.0,0.099999994,24,gps,0.4,0.6,0.8,-27.3,,,,66,,1733252242000,2024-12-03T11:57:22.000-07:00,2922.919728947182,1733224973825,Default Profile,true
2024-12-03T18:58:25.000Z,32.61154878884554,-111.24289222061634,626.0,20.0,267.2,0.97999996,7,gps,0.4,0.6,0.8,-27.3,,,,67,,1733252305000,2024-12-03T11:58:25.000-07:00,2927.9395521558417,1733224973825,Default Profile,true
2024-12-03T18:59:28.000Z,32.61159417685121,-111.24292499385774,624.0,23.0,0.0,0.19,19,gps,0.6,1.0,1.2,-27.3,,,,68,,1733252368000,2024-12-03T11:59:28.000-07:00,2933.8466935127117,1733224973825,Default Profile,true
2024-12-03T19:00:31.000Z,32.611526073887944,-111.24290839768946,630.0,22.0,0.0,0.59999996,18,gps,0.6,1.0,1.2,-27.3,,,,69,,1733252431000,2024-12-03T12:00:31.000-07:00,2941.5772963643512,1733224973825,Default Profile,true
2024-12-03T19:01:34.000Z,32.611552267335355,-111.24294527806342,625.0,23.5,0.0,0.06,18,gps,0.8,1.0,1.4,-27.3,,,,70,,1733252494000,2024-12-03T12:01:34.000-07:00,2946.0956846263794,1733224973825,Default Profile,true
2024-12-03T19:02:37.000Z,32.611567145213485,-111.2429047934711,629.0,21.0,0.0,0.32,16,gps,0.8,1.0,1.4,-27.3,,,,71,,1733252557000,2024-12-03T12:02:37.000-07:00,2950.232813776062,1733224973825,Default Profile,false
2024-12-03T19:03:40.000Z,32.61148412246257,-111.24297553673387,635.0,28.0,300.9,1.03,22,gps,0.6,0.8,1.0,-27.3,,,,71,,1733252620000,2024-12-03T12:03:40.000-07:00,2961.5963502903883,1733224973825,Default Profile,false
2024-12-03T19:04:44.000Z,32.6115164346993,-111.24292809516191,619.0,32.5,0.0,0.65,19,gps,0.8,1.2,1.6,-27.3,,,,71,,1733252684000,2024-12-03T12:04:44.000-07:00,2967.3107882188774,1733224973825,Default Profile,false
2024-12-03T19:05:47.000Z,32.61158977635205,-111.24294561333954,623.0,35.0,0.0,0.22,18,gps,0.6,0.8,1.0,-27.3,,,,71,,1733252747000,2024-12-03T12:05:47.000-07:00,2975.629437583044,1733224973825,Default Profile,false
2024-12-03T19:06:48.000Z,32.611594470217824,-111.24292734079063,622.0,10.0,0.0,0.35999998,24,gps,0.6,0.8,1.0,-27.3,,,,71,,1733252808000,2024-12-03T12:06:48.000-07:00,2977.4187386772887,1733224973825,Default Profile,false
2024-12-03T19:07:49.000Z,32.61158290319145,-111.24294938519597,624.0,4.5,,0.0,22,gps,0.4,0.6,0.8,-27.3,,,,70,,1733252869000,2024-12-03T12:07:49.000-07:00,2979.8513481245795,1733224973825,Default Profile,true
2024-12-03T19:08:50.000Z,32.612603777088225,-111.24316588975489,629.0,3.0,318.7,4.13,21,gps,0.6,0.8,1.0,-27.3,,,,71,,1733252930000,2024-12-03T12:08:50.000-07:00,3095.164421617974,1733224973825,Default Profile,true
2024-12-03T19:09:51.000Z,32.6133952382952,-111.24343117699027,629.0,3.0,17.8,0.9,21,gps,0.6,0.8,1.0,-27.3,,,,71,,1733252991000,2024-12-03T12:09:51.000-07:00,3186.6113456531866,1733224973825,Default Profile,true
2024-12-03T19:10:52.000Z,32.61631448753178,-111.25567680224776,616.0,2.0,272.0,22.74,22,gps,0.4,0.6,0.8,-27.3,,,,71,,1733253052000,2024-12-03T12:10:52.000-07:00,4378.597761487135,1733224973825,Default Profile,true
2024-12-03T19:11:53.000Z,32.615171573124826,-111.26909849233925,600.0,2.0,256.3,19.84,22,gps,0.6,0.8,1.0,-27.3,,,,72,,1733253113000,2024-12-03T12:11:53.000-07:00,5642.080503459663,1733224973825,Default Profile,true
2024-12-03T19:12:54.000Z,32.6119178859517,-111.28264389932156,584.0,2.0,254.6,23.0,22,gps,0.4,0.6,0.8,-27.3,,,,72,,1733253174000,2024-12-03T12:12:54.000-07:00,6961.352202509369,1733224973825,Default Profile,true
2024-12-03T19:13:55.000Z,32.61100312694907,-111.29715708084404,569.0,2.5,269.8,23.019999,22,gps,0.4,0.6,0.8,-27.3,,,,72,,1733253235000,2024-12-03T12:13:55.000-07:00,8324.521554912008,1733224973825,Default Profile,true
2024-12-03T19:14:56.000Z,32.61100974865258,-111.31198156625032,556.0,2.5,270.4,21.06,22,gps,0.4,0.6,0.8,-27.3,,,,72,,1733253296000,2024-12-03T12:14:56.000-07:00,9713.056024290514,1733224973825,Default Profile,true
2024-12-03T19:15:57.000Z,32.60574654210359,-111.32201520726085,544.0,2.0,224.3,20.6,22,gps,0.4,0.6,0.8,-27.3,,,,73,,1733253357000,2024-12-03T12:15:57.000-07:00,10820.207464146162,1733224973825,Default Profile,true
2024-12-03T19:16:58.000Z,32.5976279983297,-111.33113270625472,537.0,2.0,223.6,17.949999,22,gps,0.4,0.6,0.8,-27.3,,,,73,,1733253418000,2024-12-03T12:16:58.000-07:00,12062.942957577945,1733224973825,Default Profile,true
2024-12-03T19:17:59.000Z,32.59178292006254,-111.33771459572017,533.0,3.0,204.6,3.51,22,gps,0.4,0.6,0.8,-27.3,,,,73,,1733253479000,2024-12-03T12:17:59.000-07:00,12958.837427642391,1733224973825,Default Profile,true
2024-12-03T19:19:00.000Z,32.582894708029926,-111.33040582761168,538.0,2.0,144.8,20.84,22,gps,0.4,0.6,0.8,-27.3,,,,73,,1733253540000,2024-12-03T12:19:00.000-07:00,14161.199835837397,1733224973825,Default Profile,true
2024-12-03T19:20:01.000Z,32.573757343925536,-111.32268810644746,547.0,2.0,142.2,12.59,22,gps,0.4,0.6,0.8,-27.3,,,,73,,1733253601000,2024-12-03T12:20:01.000-07:00,15408.296625235842,1733224973825,Default Profile,true
2024-12-03T19:21:02.000Z,32.570952088572085,-111.32346326485276,540.0,2.5,92.7,19.73,22,gps,0.4,0.6,0.8,-27.3,,,,74,,1733253662000,2024-12-03T12:21:02.000-07:00,15728.572262529493,1733224973825,Default Profile,true
2024-12-03T19:22:03.000Z,32.55852683912963,-111.31088982336223,547.0,2.0,142.9,31.34,22,gps,0.4,0.6,0.8,-27.3,,,,74,,1733253723000,2024-12-03T12:22:03.000-07:00,17544.41204487671,1733224973825,Default Profile,true
2024-12-03T19:23:04.000Z,32.543042614124715,-111.29784129559994,552.0,2.0,144.6,34.92,22,gps,0.4,0.6,0.8,-27.3,,,,74,,1733253784000,2024-12-03T12:23:04.000-07:00,19656.33943357037,1733224973825,Default Profile,true
2024-12-03T19:24:05.000Z,32.52738438080996,-111.28478388302028,557.0,2.5,144.5,34.809998,21,gps,0.6,0.8,1.0,-27.3,,,,74,,1733253845000,2024-12-03T12:24:05.000-07:00,21784.67147956588,1733224973825,Default Profile,true
2024-12-03T19:25:06.000Z,32.51165268011391,-111.27189762890339,562.0,2.0,151.3,34.78,21,gps,0.6,0.8,1.0,-27.3,,,,75,,1733253906000,2024-12-03T12:25:06.000-07:00,23910.653205740735,1733224973825,Default Profile,true
2024-12-03T19:26:07.000Z,32.49480430036783,-111.26207387074828,561.0,2.5,139.8,34.95,21,gps,0.6,0.8,1.0,-27.5,,,,75,,1733253967000,2024-12-03T12:26:07.000-07:00,25998.36195100949,1733224973825,Default Profile,true
2024-12-03T19:27:08.000Z,32.48227389995009,-111.2449630536139,564.0,2.0,130.0,34.91,21,gps,0.6,0.8,1.0,-27.5,,,,75,,1733254028000,2024-12-03T12:27:08.000-07:00,28123.672379507236,1733224973825,Default Profile,true
2024-12-03T19:28:09.000Z,32.469966961070895,-111.22772315517068,569.0,2.0,129.9,31.89,21,gps,0.6,0.8,1.0,-27.5,,,,75,,1733254089000,2024-12-03T12:28:09.000-07:00,30242.17383531037,1733224973825,Default Profile,true
2024-12-03T19:29:10.000Z,32.46177918277681,-111.21737360022962,575.0,2.5,130.3,1.91,21,gps,0.6,0.8,1.0,-27.5,,,,76,,1733254150000,2024-12-03T12:29:10.000-07:00,31573.210913333864,1733224973825,Default Profile,true
2024-12-03T19:30:11.000Z,32.45895469095558,-111.21703530661762,572.0,2.0,180.1,4.13,21,gps,0.6,0.8,1.0,-27.5,,,,76,,1733254211000,2024-12-03T12:30:11.000-07:00,31888.879773981276,1733224973825,Default Profile,true
2024-12-03T19:31:12.000Z,32.45821482036263,-111.21610508300364,573.0,3.5,312.6,0.45999998,20,gps,0.6,0.8,1.0,-27.5,,,,76,,1733254272000,2024-12-03T12:31:12.000-07:00,32008.820001638735,1733224973825,Default Profile,true
2024-12-03T19:32:13.000Z,32.45851992163807,-111.21626718901098,575.0,2.5,,0.0,21,gps,0.6,0.8,1.0,-27.5,,,,76,,1733254333000,2024-12-03T12:32:13.000-07:00,32045.999056509736,1733224973825,Default Profile,true
2024-12-03T19:33:14.000Z,32.45852155610919,-111.21621706523001,575.0,5.5,,0.0,21,gps,0.6,0.8,1.0,-27.5,,,,76,,1733254394000,2024-12-03T12:33:14.000-07:00,32050.70538457425,1733224973825,Default Profile,false
2024-12-03T19:34:15.683Z,32.45848383754492,-111.21671486645937,588.0,31.5,0.0,0.17,2,gps,0.6,0.8,1.0,-27.5,,,,76,,1733254455683,2024-12-03T12:34:15.683-07:00,32097.59906988949,1733224973825,Default Profile,false
2024-12-03T19:35:19.748Z,32.4585165,-111.2166982,574.8999633789062,11.467,,,0,network,,,,,,,,76,,1733254519748,2024-12-03T12:35:19.748-07:00,32101.55329532369,1733224973825,Default Profile,false
2024-12-03T19:36:21.504Z,32.4585353,-111.2167012,574.8999633789062,11.429,,,0,network,,,,,,,,76,,1733254581504,2024-12-03T12:36:21.504-07:00,32103.6626243498,1733224973825,Default Profile,false
2024-12-03T19:37:23.211Z,32.4585313,-111.21673,574.8999633789062,11.459,,,0,network,,,,,,,,75,,1733254643211,2024-12-03T12:37:23.211-07:00,32106.401118839563,1733224973825,Default Profile,false
2024-12-03T19:38:25.049Z,32.4585355,-111.2167329,574.8999633789062,11.475,,,0,network,,,,,,,,75,,1733254705049,2024-12-03T12:38:25.049-07:00,32106.94161797136,1733224973825,Default Profile,false
2024-12-03T19:39:26.865Z,32.4585441,-111.2167389,574.8999633789062,11.481,,,0,network,,,,,,,,75,,1733254766865,2024-12-03T12:39:26.865-07:00,32108.05128946822,1733224973825,Default Profile,false
2024-12-03T19:40:26.985Z,32.45842118281871,-111.21682123281062,590.0,31.0,0.0,0.25,12,gps,,,,-27.5,,,,75,,1733254826985,2024-12-03T12:40:26.985-07:00,32123.750984989572,1733224973825,Default Profile,false
2024-12-03T19:41:34.000Z,32.45853287167847,-111.21675048954785,583.0,36.0,0.0,0.14999999,19,gps,0.8,1.2,1.4,-27.5,,,,75,,1733254894000,2024-12-03T12:41:34.000-07:00,32137.832632359816,1733224973825,Default Profile,false
